"","nlc2022_7class","T_MAPCODE","littlekaroo_deg2","easternlittlekaroo_deg2","n"
"19099","3","SVcb28","99","8",0
"19100","4","SVcb28","99","8",0
"19101","5","SVcb28","99","8",0
"19102","6","SVcb28","99","8",0
"19103","7","SVcb28","99","8",0
"19104","1","SVcb29","99","8",0
"19105","2","SVcb29","99","8",0
"19106","3","SVcb29","99","8",0
"19107","4","SVcb29","99","8",0
"19108","5","SVcb29","99","8",0
"19109","6","SVcb29","99","8",0
"19110","7","SVcb29","99","8",0
"19111","1","SVcb3","99","8",0
"19112","2","SVcb3","99","8",0
"19113","3","SVcb3","99","8",0
"19114","4","SVcb3","99","8",0
"19115","5","SVcb3","99","8",0
"19116","6","SVcb3","99","8",0
"19117","7","SVcb3","99","8",0
"19118","1","SVcb4","99","8",0
"19119","2","SVcb4","99","8",0
"19120","3","SVcb4","99","8",0
"19121","4","SVcb4","99","8",0
"19122","5","SVcb4","99","8",0
"19123","6","SVcb4","99","8",0
"19124","7","SVcb4","99","8",0
"19125","1","SVcb5","99","8",0
"19126","2","SVcb5","99","8",0
"19127","3","SVcb5","99","8",0
"19128","4","SVcb5","99","8",0
"19129","5","SVcb5","99","8",0
"19130","6","SVcb5","99","8",0
"19131","7","SVcb5","99","8",0
"19132","1","SVcb6","99","8",0
"19133","2","SVcb6","99","8",0
"19134","3","SVcb6","99","8",0
"19135","4","SVcb6","99","8",0
"19136","5","SVcb6","99","8",0
"19137","6","SVcb6","99","8",0
"19138","7","SVcb6","99","8",0
"19139","1","SVcb7","99","8",0
"19140","2","SVcb7","99","8",0
"19141","3","SVcb7","99","8",0
"19142","4","SVcb7","99","8",0
"19143","5","SVcb7","99","8",0
"19144","6","SVcb7","99","8",0
"19145","7","SVcb7","99","8",0
"19146","1","SVcb8","99","8",0
"19147","2","SVcb8","99","8",0
"19148","3","SVcb8","99","8",0
"19149","4","SVcb8","99","8",0
"19150","5","SVcb8","99","8",0
"19151","6","SVcb8","99","8",0
"19152","7","SVcb8","99","8",0
"19153","1","SVcb9","99","8",0
"19154","2","SVcb9","99","8",0
"19155","3","SVcb9","99","8",0
"19156","4","SVcb9","99","8",0
"19157","5","SVcb9","99","8",0
"19158","6","SVcb9","99","8",0
"19159","7","SVcb9","99","8",0
"19160","1","SVk1","99","8",0
"19161","2","SVk1","99","8",0
"19162","3","SVk1","99","8",0
"19163","4","SVk1","99","8",0
"19164","5","SVk1","99","8",0
"19165","6","SVk1","99","8",0
"19166","7","SVk1","99","8",0
"19167","1","SVk10","99","8",0
"19168","2","SVk10","99","8",0
"19169","3","SVk10","99","8",0
"19170","4","SVk10","99","8",0
"19171","5","SVk10","99","8",0
"19172","6","SVk10","99","8",0
"19173","7","SVk10","99","8",0
"19174","1","SVk11","99","8",0
"19175","2","SVk11","99","8",0
"19176","3","SVk11","99","8",0
"19177","4","SVk11","99","8",0
"19178","5","SVk11","99","8",0
"19179","6","SVk11","99","8",0
"19180","7","SVk11","99","8",0
"19181","1","SVk12","99","8",0
"19182","2","SVk12","99","8",0
"19183","3","SVk12","99","8",0
"19184","4","SVk12","99","8",0
"19185","5","SVk12","99","8",0
"19186","6","SVk12","99","8",0
"19187","7","SVk12","99","8",0
"19188","1","SVk13","99","8",0
"19189","2","SVk13","99","8",0
"19190","3","SVk13","99","8",0
"19191","4","SVk13","99","8",0
"19192","5","SVk13","99","8",0
"19193","6","SVk13","99","8",0
"19194","7","SVk13","99","8",0
"19195","1","SVk14","99","8",0
"19196","2","SVk14","99","8",0
"19197","3","SVk14","99","8",0
"19198","4","SVk14","99","8",0
"19199","5","SVk14","99","8",0
"19200","6","SVk14","99","8",0
"19201","7","SVk14","99","8",0
"19202","1","SVk15","99","8",0
"19203","2","SVk15","99","8",0
"19204","3","SVk15","99","8",0
"19205","4","SVk15","99","8",0
"19206","5","SVk15","99","8",0
"19207","6","SVk15","99","8",0
"19208","7","SVk15","99","8",0
"19209","1","SVk16","99","8",0
"19210","2","SVk16","99","8",0
"19211","3","SVk16","99","8",0
"19212","4","SVk16","99","8",0
"19213","5","SVk16","99","8",0
"19214","6","SVk16","99","8",0
"19215","7","SVk16","99","8",0
"19216","1","SVk17","99","8",0
"19217","2","SVk17","99","8",0
"19218","3","SVk17","99","8",0
"19219","4","SVk17","99","8",0
"19220","5","SVk17","99","8",0
"19221","6","SVk17","99","8",0
"19222","7","SVk17","99","8",0
"19223","1","SVk18","99","8",0
"19224","2","SVk18","99","8",0
"19225","3","SVk18","99","8",0
"19226","4","SVk18","99","8",0
"19227","5","SVk18","99","8",0
"19228","6","SVk18","99","8",0
"19229","7","SVk18","99","8",0
"19230","1","SVk2","99","8",0
"19231","2","SVk2","99","8",0
"19232","3","SVk2","99","8",0
"19233","4","SVk2","99","8",0
"19234","5","SVk2","99","8",0
"19235","6","SVk2","99","8",0
"19236","7","SVk2","99","8",0
"19237","1","SVk3","99","8",0
"19238","2","SVk3","99","8",0
"19239","3","SVk3","99","8",0
"19240","4","SVk3","99","8",0
"19241","5","SVk3","99","8",0
"19242","6","SVk3","99","8",0
"19243","7","SVk3","99","8",0
"19244","1","SVk4","99","8",0
"19245","2","SVk4","99","8",0
"19246","3","SVk4","99","8",0
"19247","4","SVk4","99","8",0
"19248","5","SVk4","99","8",0
"19249","6","SVk4","99","8",0
"19250","7","SVk4","99","8",0
"19251","1","SVk5","99","8",0
"19252","2","SVk5","99","8",0
"19253","3","SVk5","99","8",0
"19254","4","SVk5","99","8",0
"19255","5","SVk5","99","8",0
"19256","6","SVk5","99","8",0
"19257","7","SVk5","99","8",0
"19258","1","SVk6","99","8",0
"19259","2","SVk6","99","8",0
"19260","3","SVk6","99","8",0
"19261","4","SVk6","99","8",0
"19262","5","SVk6","99","8",0
"19263","6","SVk6","99","8",0
"19264","7","SVk6","99","8",0
"19265","1","SVk7","99","8",0
"19266","2","SVk7","99","8",0
"19267","3","SVk7","99","8",0
"19268","4","SVk7","99","8",0
"19269","5","SVk7","99","8",0
"19270","6","SVk7","99","8",0
"19271","7","SVk7","99","8",0
"19272","1","SVk8","99","8",0
"19273","2","SVk8","99","8",0
"19274","3","SVk8","99","8",0
"19275","4","SVk8","99","8",0
"19276","5","SVk8","99","8",0
"19277","6","SVk8","99","8",0
"19278","7","SVk8","99","8",0
"19279","1","SVk9","99","8",0
"19280","2","SVk9","99","8",0
"19281","3","SVk9","99","8",0
"19282","4","SVk9","99","8",0
"19283","5","SVk9","99","8",0
"19284","6","SVk9","99","8",0
"19285","7","SVk9","99","8",0
"19286","1","SVkd1","99","8",0
"19287","2","SVkd1","99","8",0
"19288","3","SVkd1","99","8",0
"19289","4","SVkd1","99","8",0
"19290","5","SVkd1","99","8",0
"19291","6","SVkd1","99","8",0
"19292","7","SVkd1","99","8",0
"19293","1","SVkd2","99","8",0
"19294","2","SVkd2","99","8",0
"19295","3","SVkd2","99","8",0
"19296","4","SVkd2","99","8",0
"19297","5","SVkd2","99","8",0
"19298","6","SVkd2","99","8",0
"19299","7","SVkd2","99","8",0
"19300","1","SVkd3","99","8",0
"19301","2","SVkd3","99","8",0
"19302","3","SVkd3","99","8",0
"19303","4","SVkd3","99","8",0
"19304","5","SVkd3","99","8",0
"19305","6","SVkd3","99","8",0
"19306","7","SVkd3","99","8",0
"19307","1","SVkd4","99","8",0
"19308","2","SVkd4","99","8",0
"19309","3","SVkd4","99","8",0
"19310","4","SVkd4","99","8",0
"19311","5","SVkd4","99","8",0
"19312","6","SVkd4","99","8",0
"19313","7","SVkd4","99","8",0
"19314","1","SVl1","99","8",0
"19315","2","SVl1","99","8",0
"19316","3","SVl1","99","8",0
"19317","4","SVl1","99","8",0
"19318","5","SVl1","99","8",0
"19319","6","SVl1","99","8",0
"19320","7","SVl1","99","8",0
"19321","1","SVl10","99","8",0
"19322","2","SVl10","99","8",0
"19323","3","SVl10","99","8",0
"19324","4","SVl10","99","8",0
"19325","5","SVl10","99","8",0
"19326","6","SVl10","99","8",0
"19327","7","SVl10","99","8",0
"19328","1","SVl11","99","8",0
"19329","2","SVl11","99","8",0
"19330","3","SVl11","99","8",0
"19331","4","SVl11","99","8",0
"19332","5","SVl11","99","8",0
"19333","6","SVl11","99","8",0
"19334","7","SVl11","99","8",0
"19335","1","SVl12","99","8",0
"19336","2","SVl12","99","8",0
"19337","3","SVl12","99","8",0
"19338","4","SVl12","99","8",0
"19339","5","SVl12","99","8",0
"19340","6","SVl12","99","8",0
"19341","7","SVl12","99","8",0
"19342","1","SVl13","99","8",0
"19343","2","SVl13","99","8",0
"19344","3","SVl13","99","8",0
"19345","4","SVl13","99","8",0
"19346","5","SVl13","99","8",0
"19347","6","SVl13","99","8",0
"19348","7","SVl13","99","8",0
"19349","1","SVl14","99","8",0
"19350","2","SVl14","99","8",0
"19351","3","SVl14","99","8",0
"19352","4","SVl14","99","8",0
"19353","5","SVl14","99","8",0
"19354","6","SVl14","99","8",0
"19355","7","SVl14","99","8",0
"19356","1","SVl15","99","8",0
"19357","2","SVl15","99","8",0
"19358","3","SVl15","99","8",0
"19359","4","SVl15","99","8",0
"19360","5","SVl15","99","8",0
"19361","6","SVl15","99","8",0
"19362","7","SVl15","99","8",0
"19363","1","SVl16","99","8",0
"19364","2","SVl16","99","8",0
"19365","3","SVl16","99","8",0
"19366","4","SVl16","99","8",0
"19367","5","SVl16","99","8",0
"19368","6","SVl16","99","8",0
"19369","7","SVl16","99","8",0
"19370","1","SVl17","99","8",0
"19371","2","SVl17","99","8",0
"19372","3","SVl17","99","8",0
"19373","4","SVl17","99","8",0
"19374","5","SVl17","99","8",0
"19375","6","SVl17","99","8",0
"19376","7","SVl17","99","8",0
"19377","1","SVl18","99","8",0
"19378","2","SVl18","99","8",0
"19379","3","SVl18","99","8",0
"19380","4","SVl18","99","8",0
"19381","5","SVl18","99","8",0
"19382","6","SVl18","99","8",0
"19383","7","SVl18","99","8",0
"19384","1","SVl19","99","8",0
"19385","2","SVl19","99","8",0
"19386","3","SVl19","99","8",0
"19387","4","SVl19","99","8",0
"19388","5","SVl19","99","8",0
"19389","6","SVl19","99","8",0
"19390","7","SVl19","99","8",0
"19391","1","SVl2","99","8",0
"19392","2","SVl2","99","8",0
"19393","3","SVl2","99","8",0
"19394","4","SVl2","99","8",0
"19395","5","SVl2","99","8",0
"19396","6","SVl2","99","8",0
"19397","7","SVl2","99","8",0
"19398","1","SVl20","99","8",0
"19399","2","SVl20","99","8",0
"19400","3","SVl20","99","8",0
"19401","4","SVl20","99","8",0
"19402","5","SVl20","99","8",0
"19403","6","SVl20","99","8",0
"19404","7","SVl20","99","8",0
"19405","1","SVl21","99","8",0
"19406","2","SVl21","99","8",0
"19407","3","SVl21","99","8",0
"19408","4","SVl21","99","8",0
"19409","5","SVl21","99","8",0
"19410","6","SVl21","99","8",0
"19411","7","SVl21","99","8",0
"19412","1","SVl22","99","8",0
"19413","2","SVl22","99","8",0
"19414","3","SVl22","99","8",0
"19415","4","SVl22","99","8",0
"19416","5","SVl22","99","8",0
"19417","6","SVl22","99","8",0
"19418","7","SVl22","99","8",0
"19419","1","SVl23","99","8",0
"19420","2","SVl23","99","8",0
"19421","3","SVl23","99","8",0
"19422","4","SVl23","99","8",0
"19423","5","SVl23","99","8",0
"19424","6","SVl23","99","8",0
"19425","7","SVl23","99","8",0
"19426","1","SVl24","99","8",0
"19427","2","SVl24","99","8",0
"19428","3","SVl24","99","8",0
"19429","4","SVl24","99","8",0
"19430","5","SVl24","99","8",0
"19431","6","SVl24","99","8",0
"19432","7","SVl24","99","8",0
"19433","1","SVl25","99","8",0
"19434","2","SVl25","99","8",0
"19435","3","SVl25","99","8",0
"19436","4","SVl25","99","8",0
"19437","5","SVl25","99","8",0
"19438","6","SVl25","99","8",0
"19439","7","SVl25","99","8",0
"19440","1","SVl26","99","8",0
"19441","2","SVl26","99","8",0
"19442","3","SVl26","99","8",0
"19443","4","SVl26","99","8",0
"19444","5","SVl26","99","8",0
"19445","6","SVl26","99","8",0
"19446","7","SVl26","99","8",0
"19447","1","SVl27","99","8",0
"19448","2","SVl27","99","8",0
"19449","3","SVl27","99","8",0
"19450","4","SVl27","99","8",0
"19451","5","SVl27","99","8",0
"19452","6","SVl27","99","8",0
"19453","7","SVl27","99","8",0
"19454","1","SVl3","99","8",0
"19455","2","SVl3","99","8",0
"19456","3","SVl3","99","8",0
"19457","4","SVl3","99","8",0
"19458","5","SVl3","99","8",0
"19459","6","SVl3","99","8",0
"19460","7","SVl3","99","8",0
"19461","1","SVl4","99","8",0
"19462","2","SVl4","99","8",0
"19463","3","SVl4","99","8",0
"19464","4","SVl4","99","8",0
"19465","5","SVl4","99","8",0
"19466","6","SVl4","99","8",0
"19467","7","SVl4","99","8",0
"19468","1","SVl5","99","8",0
"19469","2","SVl5","99","8",0
"19470","3","SVl5","99","8",0
"19471","4","SVl5","99","8",0
"19472","5","SVl5","99","8",0
"19473","6","SVl5","99","8",0
"19474","7","SVl5","99","8",0
"19475","1","SVl6","99","8",0
"19476","2","SVl6","99","8",0
"19477","3","SVl6","99","8",0
"19478","4","SVl6","99","8",0
"19479","5","SVl6","99","8",0
"19480","6","SVl6","99","8",0
"19481","7","SVl6","99","8",0
"19482","1","SVl7","99","8",0
"19483","2","SVl7","99","8",0
"19484","3","SVl7","99","8",0
"19485","4","SVl7","99","8",0
"19486","5","SVl7","99","8",0
"19487","6","SVl7","99","8",0
"19488","7","SVl7","99","8",0
"19489","1","SVl8","99","8",0
"19490","2","SVl8","99","8",0
"19491","3","SVl8","99","8",0
"19492","4","SVl8","99","8",0
"19493","5","SVl8","99","8",0
"19494","6","SVl8","99","8",0
"19495","7","SVl8","99","8",0
"19496","1","SVl9","99","8",0
"19497","2","SVl9","99","8",0
"19498","3","SVl9","99","8",0
"19499","4","SVl9","99","8",0
"19500","5","SVl9","99","8",0
"19501","6","SVl9","99","8",0
"19502","7","SVl9","99","8",0
"19503","1","SVmp1","99","8",0
"19504","2","SVmp1","99","8",0
"19505","3","SVmp1","99","8",0
"19506","4","SVmp1","99","8",0
"19507","5","SVmp1","99","8",0
"19508","6","SVmp1","99","8",0
"19509","7","SVmp1","99","8",0
"19510","1","SVmp2","99","8",0
"19511","2","SVmp2","99","8",0
"19512","3","SVmp2","99","8",0
"19513","4","SVmp2","99","8",0
"19514","5","SVmp2","99","8",0
"19515","6","SVmp2","99","8",0
"19516","7","SVmp2","99","8",0
"19517","1","SVmp3","99","8",0
"19518","2","SVmp3","99","8",0
"19519","3","SVmp3","99","8",0
"19520","4","SVmp3","99","8",0
"19521","5","SVmp3","99","8",0
"19522","6","SVmp3","99","8",0
"19523","7","SVmp3","99","8",0
"19524","1","SVmp4","99","8",0
"19525","2","SVmp4","99","8",0
"19526","3","SVmp4","99","8",0
"19527","4","SVmp4","99","8",0
"19528","5","SVmp4","99","8",0
"19529","6","SVmp4","99","8",0
"19530","7","SVmp4","99","8",0
"19531","1","SVmp5","99","8",0
"19532","2","SVmp5","99","8",0
"19533","3","SVmp5","99","8",0
"19534","4","SVmp5","99","8",0
"19535","5","SVmp5","99","8",0
"19536","6","SVmp5","99","8",0
"19537","7","SVmp5","99","8",0
"19538","1","SVmp6","99","8",0
"19539","2","SVmp6","99","8",0
"19540","3","SVmp6","99","8",0
"19541","4","SVmp6","99","8",0
"19542","5","SVmp6","99","8",0
"19543","6","SVmp6","99","8",0
"19544","7","SVmp6","99","8",0
"19545","1","SVmp7","99","8",0
"19546","2","SVmp7","99","8",0
"19547","3","SVmp7","99","8",0
"19548","4","SVmp7","99","8",0
"19549","5","SVmp7","99","8",0
"19550","6","SVmp7","99","8",0
"19551","7","SVmp7","99","8",0
"19552","1","SVmp8","99","8",0
"19553","2","SVmp8","99","8",0
"19554","3","SVmp8","99","8",0
"19555","4","SVmp8","99","8",0
"19556","5","SVmp8","99","8",0
"19557","6","SVmp8","99","8",0
"19558","7","SVmp8","99","8",0
"19559","1","SVs1","99","8",0
"19560","2","SVs1","99","8",0
"19561","3","SVs1","99","8",0
"19562","4","SVs1","99","8",0
"19563","5","SVs1","99","8",0
"19564","6","SVs1","99","8",0
"19565","7","SVs1","99","8",0
"19566","1","SVs2","99","8",0
"19567","2","SVs2","99","8",0
"19568","3","SVs2","99","8",0
"19569","4","SVs2","99","8",0
"19570","5","SVs2","99","8",0
"19571","6","SVs2","99","8",0
"19572","7","SVs2","99","8",0
"19573","1","SVs3","99","8",0
"19574","2","SVs3","99","8",0
"19575","3","SVs3","99","8",0
"19576","4","SVs3","99","8",0
"19577","5","SVs3","99","8",0
"19578","6","SVs3","99","8",0
"19579","7","SVs3","99","8",0
"19580","1","SVs4","99","8",0
"19581","2","SVs4","99","8",0
"19582","3","SVs4","99","8",0
"19583","4","SVs4","99","8",0
"19584","5","SVs4","99","8",0
"19585","6","SVs4","99","8",0
"19586","7","SVs4","99","8",0
"19587","1","SVs5","99","8",0
"19588","2","SVs5","99","8",0
"19589","3","SVs5","99","8",0
"19590","4","SVs5","99","8",0
"19591","5","SVs5","99","8",0
"19592","6","SVs5","99","8",0
"19593","7","SVs5","99","8",0
"19594","1","SVs6","99","8",0
"19595","2","SVs6","99","8",0
"19596","3","SVs6","99","8",0
"19597","4","SVs6","99","8",0
"19598","5","SVs6","99","8",0
"19599","6","SVs6","99","8",0
"19600","7","SVs6","99","8",0
"19601","1","SVs7","99","8",0
"19602","2","SVs7","99","8",0
"19603","3","SVs7","99","8",0
"19604","4","SVs7","99","8",0
"19605","5","SVs7","99","8",0
"19606","6","SVs7","99","8",0
"19607","7","SVs7","99","8",0
"19608","1","SVs8","99","8",0
"19609","2","SVs8","99","8",0
"19610","3","SVs8","99","8",0
"19611","4","SVs8","99","8",0
"19612","5","SVs8","99","8",0
"19613","6","SVs8","99","8",0
"19614","7","SVs8","99","8",0
"19615","1","AT15","0","99",0
"19616","2","AT15","0","99",0
"19617","3","AT15","0","99",0
"19618","4","AT15","0","99",0
"19619","5","AT15","0","99",0
"19620","6","AT15","0","99",0
"19621","7","AT15","0","99",0
"19622","1","AT16","0","99",0
"19623","2","AT16","0","99",0
"19624","3","AT16","0","99",0
"19625","4","AT16","0","99",0
"19626","5","AT16","0","99",0
"19627","6","AT16","0","99",0
"19628","7","AT16","0","99",0
"19629","1","AT17","0","99",0
"19630","2","AT17","0","99",0
"19631","3","AT17","0","99",0
"19632","4","AT17","0","99",0
"19633","5","AT17","0","99",0
"19634","6","AT17","0","99",0
"19635","7","AT17","0","99",0
"19636","1","AT18","0","99",0
"19637","2","AT18","0","99",0
"19638","3","AT18","0","99",0
"19639","4","AT18","0","99",0
"19640","5","AT18","0","99",0
"19641","6","AT18","0","99",0
"19642","7","AT18","0","99",0
"19643","1","AT19","0","99",0
"19644","2","AT19","0","99",0
"19645","3","AT19","0","99",0
"19646","4","AT19","0","99",0
"19647","5","AT19","0","99",0
"19648","6","AT19","0","99",0
"19649","7","AT19","0","99",0
"19650","1","AT20","0","99",0
"19651","2","AT20","0","99",0
"19652","3","AT20","0","99",0
"19653","4","AT20","0","99",0
"19654","5","AT20","0","99",0
"19655","6","AT20","0","99",0
"19656","7","AT20","0","99",0
"19657","1","AT21","0","99",0
"19658","2","AT21","0","99",0
"19659","3","AT21","0","99",0
"19660","4","AT21","0","99",0
"19661","5","AT21","0","99",0
"19662","6","AT21","0","99",0
"19663","7","AT21","0","99",0
"19664","1","AT22","0","99",0
"19665","2","AT22","0","99",0
"19666","3","AT22","0","99",0
"19667","4","AT22","0","99",0
"19668","5","AT22","0","99",0
"19669","6","AT22","0","99",0
"19670","7","AT22","0","99",0
"19671","1","AT23","0","99",0
"19672","2","AT23","0","99",0
"19673","3","AT23","0","99",0
"19674","4","AT23","0","99",0
"19675","5","AT23","0","99",0
"19676","6","AT23","0","99",0
"19677","7","AT23","0","99",0
"19678","1","AT24","0","99",0
"19679","2","AT24","0","99",0
"19680","3","AT24","0","99",0
"19681","4","AT24","0","99",0
"19682","5","AT24","0","99",0
"19683","6","AT24","0","99",0
"19684","7","AT24","0","99",0
"19685","1","AT25","0","99",0
"19686","2","AT25","0","99",0
"19687","3","AT25","0","99",0
"19688","4","AT25","0","99",0
"19689","5","AT25","0","99",0
"19690","6","AT25","0","99",0
"19691","7","AT25","0","99",0
"19692","1","AT26","0","99",0
"19693","2","AT26","0","99",0
"19694","3","AT26","0","99",0
"19695","4","AT26","0","99",0
"19696","5","AT26","0","99",0
"19697","6","AT26","0","99",0
"19698","7","AT26","0","99",0
"19699","1","AT27","0","99",0
"19700","2","AT27","0","99",0
"19701","3","AT27","0","99",0
"19702","4","AT27","0","99",0
"19703","5","AT27","0","99",0
"19704","6","AT27","0","99",0
"19705","7","AT27","0","99",0
"19706","1","AT28","0","99",0
"19707","2","AT28","0","99",0
"19708","3","AT28","0","99",0
"19709","4","AT28","0","99",0
"19710","5","AT28","0","99",0
"19711","6","AT28","0","99",0
"19712","7","AT28","0","99",0
"19713","1","AT29","0","99",0
"19714","2","AT29","0","99",0
"19715","3","AT29","0","99",0
"19716","4","AT29","0","99",0
"19717","5","AT29","0","99",0
"19718","6","AT29","0","99",0
"19719","7","AT29","0","99",0
"19720","1","AT30","0","99",0
"19721","2","AT30","0","99",0
"19722","3","AT30","0","99",0
"19723","4","AT30","0","99",0
"19724","5","AT30","0","99",0
"19725","6","AT30","0","99",0
"19726","7","AT30","0","99",0
"19727","1","AT31","0","99",0
"19728","2","AT31","0","99",0
"19729","3","AT31","0","99",0
"19730","4","AT31","0","99",0
"19731","5","AT31","0","99",0
"19732","6","AT31","0","99",0
"19733","7","AT31","0","99",0
"19734","1","AT32","0","99",0
"19735","2","AT32","0","99",0
"19736","3","AT32","0","99",0
"19737","4","AT32","0","99",0
"19738","5","AT32","0","99",0
"19739","6","AT32","0","99",0
"19740","7","AT32","0","99",0
"19741","1","AT33","0","99",53387
"19742","2","AT33","0","99",266
"19743","3","AT33","0","99",25
"19744","4","AT33","0","99",192
"19745","5","AT33","0","99",69
"19746","6","AT33","0","99",0
"19747","7","AT33","0","99",0
"19748","1","AT34","0","99",287793
"19749","2","AT34","0","99",2754
"19750","3","AT34","0","99",321
"19751","4","AT34","0","99",484
"19752","5","AT34","0","99",3836
"19753","6","AT34","0","99",103
"19754","7","AT34","0","99",0
"19755","1","AT35","0","99",0
"19756","2","AT35","0","99",0
"19757","3","AT35","0","99",0
"19758","4","AT35","0","99",0
"19759","5","AT35","0","99",0
"19760","6","AT35","0","99",0
"19761","7","AT35","0","99",0
"19762","1","AT36","0","99",0
"19763","2","AT36","0","99",0
